image_id,x_min,y_min,x_max,y_max,class_id,original_width,original_height,transformed_width,transformed_height
000434271f63a053c4128a0ba6352c7f,0.0,0.0,1.0,1.0,14.0,2336,2836,512,622
00053190460d56c53cc3e57321387478,0.0,0.0,1.0,1.0,14.0,1994,2430,512,624
0005e8e3701dfb1dd93d53e2ff537b6e,155.33333333333334,94.5,199.5,149.33333333333334,8.0,3072,3072,512,512
0005e8e3701dfb1dd93d53e2ff537b6e,155.33333333333334,94.5,199.5,149.33333333333334,4.0,3072,3072,512,512
0005e8e3701dfb1dd93d53e2ff537b6e,150.0,97.83333333333331,200.83333333333331,148.0,6.0,3072,3072,512,512
0005e8e3701dfb1dd93d53e2ff537b6e,150.0,97.83333333333331,200.83333333333331,148.0,7.0,3072,3072,512,512
0006e0a85696f6bb578e84fafa9a5607,0.0,0.0,1.0,1.0,14.0,3000,3000,512,512
0007d316f756b3fa0baea2ff514ce945,410.44444444444446,313.1111111111111,465.1111111111111,465.77777777777777,5.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,309.3333333333333,156.0,337.3333333333333,175.55555555555557,13.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,200.44444444444449,406.0,406.44444444444446,452.6666666666666,3.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,181.77777777777777,150.44444444444446,219.33333333333331,208.66666666666669,11.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,181.77777777777777,150.44444444444446,219.33333333333331,208.66666666666669,13.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,178.66666666666666,159.11111111111111,190.44444444444449,204.44444444444443,13.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,118.88888888888889,388.4444444444444,207.11111111111111,447.33333333333337,5.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,283.3333333333333,230.88888888888889,332.8888888888889,275.77777777777777,0.0,2304,2880,512,640
0007d316f756b3fa0baea2ff514ce945,175.55555555555554,140.88888888888889,232.66666666666663,161.11111111111111,11.0,2304,2880,512,640
000ae00eb3942d27e0b97903dd563a6e,0.0,0.0,1.0,1.0,14.0,3072,3072,512,512
000d68e42b71d3eac10ccc077aba07c1,16.0,461.3333333333333,36.0,540.2222222222223,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,104.22222222222224,67.33333333333333,173.55555555555554,82.0,11.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,468.44444444444446,260.44444444444446,507.55555555555554,407.55555555555554,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,262.6666666666667,0.2222222222222222,466.6666666666667,329.7777777777777,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,9.555555555555555,0.0,196.0,318.8888888888889,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,76.66666666666667,4.0,161.77777777777777,70.22222222222223,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,37.77777777777778,106.2222222222222,452.0,329.3333333333333,7.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,237.33333333333331,114.88888888888889,300.0,170.66666666666666,0.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,263.1111111111111,54.66666666666667,352.44444444444446,72.66666666666667,7.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,301.1111111111111,136.88888888888889,377.77777777777777,261.55555555555554,13.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,2.2222222222222223,322.0,15.11111111111111,374.88888888888886,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,285.55555555555554,0.0,384.44444444444446,54.22222222222223,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,73.11111111111111,0.0,394.8888888888889,64.66666666666667,9.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,263.1111111111111,54.66666666666667,352.44444444444446,72.66666666666667,11.0,2304,2880,512,640
000d68e42b71d3eac10ccc077aba07c1,465.1111111111111,266.6666666666667,471.77777777777777,276.44444444444446,9.0,2304,2880,512,640
00150343289f317a0ad5629d5b7d9ef9,252.9108910891089,94.72408293460926,346.12079207920794,176.38277511961724,0.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,166.83960396039603,214.9665071770335,390.1762376237624,273.5566188197767,3.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,382.62970297029705,225.1738437001595,456.6673267326733,272.3317384370016,7.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,230.27128712871288,61.65231259968102,274.7346534653465,172.50398724082933,9.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,367.1287128712871,208.02551834130784,462.7861386138614,263.5534290271132,11.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,418.9346534653465,227.01116427432217,465.4376237623762,271.311004784689,11.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,382.62970297029705,225.1738437001595,456.6673267326733,272.3317384370016,10.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,42.62772277227723,244.7719298245614,112.58613861386138,284.98883572567786,10.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,51.80594059405941,257.4290271132376,81.9920792079208,292.7464114832536,10.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,128.29108910891088,241.9138755980861,167.45148514851485,258.2456140350877,13.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,394.05148514851487,227.4194577352472,449.3247524752475,251.30462519936205,13.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,42.62772277227723,244.7719298245614,112.58613861386138,284.98883572567786,11.0,2525,2508,515,512
00150343289f317a0ad5629d5b7d9ef9,51.80594059405941,257.4290271132376,81.9920792079208,292.7464114832536,11.0,2525,2508,515,512
00176f7e1b1cb835123f95960b9a9efd,0.0,0.0,1.0,1.0,14.0,2642,3170,512,614
001d127bad87592efe45a5c7678f8b8d,342.0,142.0,352.0,147.33333333333334,13.0,3072,3072,512,512
001d127bad87592efe45a5c7678f8b8d,340.3333333333333,105.16666666666669,370.8333333333333,169.66666666666666,13.0,3072,3072,512,512
001d127bad87592efe45a5c7678f8b8d,178.16666666666666,62.16666666666666,216.33333333333331,138.5,2.0,3072,3072,512,512
001d127bad87592efe45a5c7678f8b8d,178.16666666666666,62.16666666666666,216.33333333333331,138.5,13.0,3072,3072,512,512
0021df30f3fddef551eb3df4354b1d06,0.0,0.0,1.0,1.0,14.0,3072,3072,512,512
00291f7aff0123ea76a59998effef229,0.0,0.0,1.0,1.0,14.0,3072,3072,512,512
0032c6091dc8f1b1245fc2f5f45458fa,0.0,0.0,1.0,1.0,14.0,2215,2359,512,545
003cfe5ce5c0ec5163138eb3b740e328,0.0,0.0,1.0,1.0,14.0,1994,2430,512,624
0046f681f078851293c4e710c4466058,227.55555555555557,151.33333333333331,302.6666666666667,215.33333333333331,0.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,106.22222222222224,88.44444444444446,157.55555555555554,126.66666666666666,11.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,343.3333333333333,92.66666666666669,402.0,152.88888888888889,11.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,294.6666666666667,106.0,407.77777777777777,246.22222222222223,13.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,91.55555555555556,132.0,163.77777777777777,218.22222222222223,13.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,149.77777777777777,111.33333333333331,169.77777777777777,121.77777777777776,13.0,2304,2880,512,640
0046f681f078851293c4e710c4466058,70.0,124.22222222222224,140.44444444444446,180.88888888888889,6.0,2304,2880,512,640
004d2bc2111d639f5e8441ced52d55cb,0.0,0.0,1.0,1.0,14.0,2048,2500,512,625
004dc2a50591fb5f1aaf012bffa95fd9,0.0,0.0,1.0,1.0,14.0,1994,2430,512,624
00575e3846ebd05a909d97ba59c53d30,0.0,0.0,1.0,1.0,14.0,2336,2764,512,606
0059d21bef1793fa9522e4ec8cae1a1a,0.0,0.0,1.0,1.0,14.0,2552,2866,512,575
005be26a68485912e007a3703f43d60a,0.0,0.0,1.0,1.0,14.0,2932,3000,512,524
005d70155f949c7785671800f2c8e1ca,0.0,0.0,1.0,1.0,14.0,2358,2819,512,612
0061cf6d35e253b6e7f03940592cc35e,369.2850393700787,343.55305989583337,398.31181102362206,365.7177734375,13.0,2540,3072,512,619
0061cf6d35e253b6e7f03940592cc35e,120.13858267716536,124.32389322916666,146.7464566929134,154.54850260416666,13.0,2540,3072,512,619
0061cf6d35e253b6e7f03940592cc35e,136.66771653543307,139.23470052083334,158.43779527559056,152.13053385416666,8.0,2540,3072,512,619
0061cf6d35e253b6e7f03940592cc35e,369.2850393700787,343.55305989583337,398.31181102362206,365.7177734375,2.0,2540,3072,512,619
0061cf6d35e253b6e7f03940592cc35e,251.16220472440943,161.3994140625,285.8330708661417,212.57975260416669,0.0,2540,3072,512,619
006501b11e04aec2d403177b9ae0f34c,0.0,0.0,1.0,1.0,14.0,3000,3000,512,512
00675cd546313f912cadd4ad54415d69,199.4167306216424,281.225935828877,422.016884113584,378.8983957219252,3.0,2606,2992,512,588
00675cd546313f912cadd4ad54415d69,268.9669992325403,162.1323529411765,334.5878741366078,211.0668449197861,0.0,2606,2992,512,588
006e2726c6aa72f042a08b1406c39d52,0.0,0.0,1.0,1.0,14.0,2517,3028,512,616
006e5626f560c1a2a74f953d71f16c11,0.0,0.0,1.0,1.0,14.0,3000,3000,512,512
0071fbed56e53f6bfe416b7558b31f98,0.0,0.0,1.0,1.0,14.0,1994,2430,512,624
0076d6a1e3139927fd62459c54276c3c,0.0,0.0,1.0,1.0,14.0,2048,2500,512,625
