image_id,x_min,y_min,x_max,y_max,class_id,original_width,original_height,transformed_width,transformed_height
000434271f63a053c4128a0ba6352c7f,0.0,0.0,1.0,1.0,14.0,2836,2336,1024,1243
00053190460d56c53cc3e57321387478,0.0,0.0,1.0,1.0,14.0,2430,1994,1024,1248
0005e8e3701dfb1dd93d53e2ff537b6e,300.83331298828125,195.0,401.3333435058594,296.33331298828125,7.0,3072,3072,1024,1024
0005e8e3701dfb1dd93d53e2ff537b6e,310.6666666666667,189.0,399.0,298.6666666666667,8.0,3072,3072,1024,1024
0005e8e3701dfb1dd93d53e2ff537b6e,300.0,195.66666666666663,401.6666666666667,296.0,6.0,3072,3072,1024,1024
0005e8e3701dfb1dd93d53e2ff537b6e,310.6666666666667,189.0,399.0,298.6666666666667,4.0,3072,3072,1024,1024
0006e0a85696f6bb578e84fafa9a5607,0.0,0.0,1.0,1.0,14.0,3000,3000,1024,1024
0007d316f756b3fa0baea2ff514ce945,363.55555555555554,300.8888888888889,438.6666666666667,417.33333333333337,13.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,357.3333333333333,318.22222222222223,380.8888888888889,408.88888888888886,13.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,618.6666666666666,312.0,674.6666666666666,351.11111111111114,13.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,276.0,299.1111111111111,455.55555555555554,378.22222222222223,11.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,363.55555555555554,300.8888888888889,438.6666666666667,417.33333333333337,11.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,351.1111111111111,281.77777777777777,465.3333333333333,322.22222222222223,11.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,400.8888888888889,812.0,812.8888888888889,905.3333333333331,3.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,557.7777709960938,457.7777862548828,662.2222290039062,560.444450378418,0.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,237.77777777777777,776.8888888888888,414.22222222222223,894.6666666666667,5.0,2880,2304,1024,1280
0007d316f756b3fa0baea2ff514ce945,820.8888888888889,626.2222222222222,930.2222222222222,931.5555555555557,5.0,2880,2304,1024,1280
000ae00eb3942d27e0b97903dd563a6e,0.0,0.0,1.0,1.0,14.0,3072,3072,1024,1024
000d68e42b71d3eac10ccc077aba07c1,571.1111111111111,0.0,768.8888888888889,108.44444444444446,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,4.444444444444445,644.0,30.22222222222222,749.7777777777777,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,525.3333333333334,0.4444444444444445,933.3333333333334,659.5555555555554,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,930.2222222222222,533.3333333333334,943.5555555555557,552.8888888888889,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,153.33333333333334,8.0,323.55555555555554,140.44444444444446,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,526.2222222222222,109.33333333333334,704.8888888888889,145.33333333333334,7.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,208.44444444444449,134.66666666666666,347.1111111111111,164.0,11.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,75.55555555555556,212.44444444444443,904.0,658.6666666666666,7.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,929.7777709960938,520.6666564941406,1008.0,807.5555419921875,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,19.11111111111111,0.0,392.0,637.7777777777778,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,526.2222222222222,109.33333333333334,704.8888888888889,145.33333333333334,11.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,146.22222222222223,0.0,789.7777777777778,129.33333333333334,9.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,474.6666666666667,229.77777777777777,600.0,341.3333333333333,0.0,2880,2304,1024,1280
000d68e42b71d3eac10ccc077aba07c1,32.0,922.6666666666666,72.0,1080.4444444444446,9.0,2880,2304,1024,1280
